timestamp,file,Accuracy,F1,FPR,TP,FP,TN,FN,precision,recall
2025-07-10T00:32:40.932257,CICIDS2018_standardized_5.csv,0,0,1608535,0,0.0,0.0,0.0
2025-07-10T00:33:31.331215,CICIDS2018_standardized_6.csv,0.8353196079582861,0.0,0.0,0,0,1351284,266401,0.0,0.0
2025-07-10T00:34:17.693747,CICIDS2018_standardized_7.csv,0.7394968624946102,0.0,0.0,0,0,1197099,421703,0.0,0.0
2025-07-10T00:35:27.232869,CICIDS2018_standardized_8.csv,0.9996490880007936,0.0,0.0,0,0,1612374,566,0.0,0.0
2025-07-10T00:36:28.963405,CICIDS2018_standardized_9.csv,0.7230925780407574,0.0,0.0,0,0,1166814,446830,0.0,0.0
2025-07-10T00:46:20.197092,CICIDS2018_standardized_1.csv,0.5661732516058682,0.0,0.0,0,0,916934,702595,0.0,0.0
2025-07-10T00:47:02.984831,CICIDS2018_standardized_2.csv,0.7059139748361766,0.0,0.0,0,0,1141129,475398,0.0,0.0
2025-07-10T00:47:46.548170,CICIDS2018_standardized_3.csv,0,0,1608207,0,0.0,0.0,0.0
2025-07-10T00:48:30.804153,CICIDS2018_standardized_4.csv,0,0,1606093,0,0.0,0.0,0.0
2025-07-10T00:49:19.113716,CICIDS2018_standardized_5.csv,0,0,1608535,0,0.0,0.0,0.0
2025-07-10T00:50:07.381134,CICIDS2018_standardized_6.csv,0.8353196079582861,0.0,0.0,0,0,1351284,266401,0.0,0.0
2025-07-10T00:50:51.773391,CICIDS2018_standardized_7.csv,0.7394968624946102,0.0,0.0,0,0,1197099,421703,0.0,0.0
2025-07-10T00:52:03.173034,CICIDS2018_standardized_8.csv,0.9996490880007936,0.0,0.0,0,0,1612374,566,0.0,0.0
2025-07-10T00:53:07.496989,CICIDS2018_standardized_9.csv,0.7230925780407574,0.0,0.0,0,0,1166814,446830,0.0,0.0
2025-07-10T00:56:13.334526,CICIDS2018_standardized_1.csv,0.5953681595081038,0.3351915407769167,0.12860249483605146,165202,117920,799014,537393,0.5835011055304781,0.23513119222311574
2025-07-10T00:56:59.699949,CICIDS2018_standardized_2.csv,0.6029073439540447,0.0021203995180910187,0.14651717728670466,682,167195,973934,474716,0.004062498138518082,0.0014345874404183441
2025-07-10T00:57:44.335313,CICIDS2018_standardized_3.csv,0.6618538533907637,0.0,0.33814614660923625,0,543809,1064398,0,0.0,0.0
2025-07-10T00:58:29.668233,CICIDS2018_standardized_4.csv,0.6046760679487427,0.0,0.3953239320512573,0,634927,971166,0,0.0,0.0
2025-07-10T00:59:15.117140,CICIDS2018_standardized_5.csv,0.6118666985797636,0.0,0.38813330142023644,0,624326,984209,0,0.0,0.0
2025-07-10T01:00:01.955842,CICIDS2018_standardized_6.csv,0.8605531979340848,0.7025343413204843,0.16692345946521975,266381,225561,1125723,20,0.5414886307735465,0.9999249252067373
2025-07-10T01:00:46.701658,CICIDS2018_standardized_7.csv,0.6408838140797948,3.440327519179826e-06,0.13335237937714425,1,159636,1037463,421702,6.264211930818043e-06,2.371337173318663e-06
2025-07-10T01:01:55.359890,CICIDS2018_standardized_8.csv,0.6079420189219685,0.0016324597410798864,0.39216521725108444,517,632317,980057,49,0.0008169598978563098,0.9134275618374559
2025-07-10T01:02:57.003022,CICIDS2018_standardized_9.csv,0.6020287002585453,0.0808821003698318,0.19164151270039612,28256,223610,943204,418574,0.11218663892704851,0.06323657766935971
2025-07-10T01:24:16.813073,CICIDS2018_standardized_1.csv,0.4611217211917786,0.27467032131361174,0.36576024010452224,165244,335378,581556,537351,0.33007738373463413,0.23519097061607327
2025-07-10T01:25:01.505060,CICIDS2018_standardized_2.csv,0.5822964911814031,0.0020336828725770577,0.17571983535603775,688,200519,940610,474710,0.003419364137430606,0.0014472084442929923
2025-07-10T01:25:46.260002,CICIDS2018_standardized_3.csv,0.7000044148545554,0.0,0.2999955851454446,0,482455,1125752,0,0.0,0.0
2025-07-10T01:26:30.984070,CICIDS2018_standardized_4.csv,0.6999999377371049,0.0,0.3000000622628951,0,481828,1124265,0,0.0,0.0
2025-07-10T01:27:16.323151,CICIDS2018_standardized_5.csv,0.700000310841853,0.0,0.299999689158147,0,482560,1125975,0,0.0,0.0
2025-07-10T01:28:02.042199,CICIDS2018_standardized_6.csv,0.7505119970822502,0.5689743740354887,0.2986589051598332,266381,403573,947711,20,0.3976108807470364,0.9999249252067373
2025-07-10T01:28:44.962009,CICIDS2018_standardized_7.csv,0.8042589519904225,0.7268062124846317,0.264521981891222,421496,316659,880440,207,0.571012863152048,0.999509133205123
2025-07-10T01:29:53.697798,CICIDS2018_standardized_8.csv,0.6270369635572309,0.0011224704977890983,0.3729525531917533,338,601339,1011035,228,0.0005617632051748696,0.5971731448763251
2025-07-10T01:31:00.402823,CICIDS2018_standardized_9.csv,0.6000164844290314,0.3796062313225172,0.33944056207758905,197463,396064,770750,249367,0.3326942161013737,0.44191974576460846
2025-07-10T01:37:42.050195,CICIDS2018_standardized_1.csv,0.5952786273046052,0.33514898485807487,0.12876608349128726,165207,118070,798864,537388,0.5831994831913639,0.23513830869846783
2025-07-10T01:38:28.886854,CICIDS2018_standardized_2.csv,0.5845834928831996,0.0020448560575888532,0.17248006141286393,688,196822,944307,474710,0.003483367930737684,0.0014472084442929923
2025-07-10T01:39:15.751711,CICIDS2018_standardized_3.csv,0.5538379076822822,0.0,0.4461620923177178,0,717521,890686,0,0.0,0.0
2025-07-10T01:40:01.998226,CICIDS2018_standardized_4.csv,0.5632008856274201,0.0,0.4367991143725799,0,701540,904553,0,0.0,0.0
2025-07-10T02:47:35.184746,CICIDS2018_standardized_1.csv,0.6647358583884574,0.48644343850316946,0.10636207186122447,257152,97527,819407,445443,0.7250274191592961,0.366003173948007
2025-07-10T02:48:20.660914,CICIDS2018_standardized_2.csv,0.6273152257896094,0.3857958895716154,0.2771509618982604,189208,316265,824864,286190,0.3743187074284878,0.3979991501857391
2025-07-10T02:49:05.013160,CICIDS2018_standardized_3.csv,0.637918501784907,0.0,0.36208149821509295,0,582302,1025905,0,0.0,0.0
2025-07-10T02:49:48.624248,CICIDS2018_standardized_4.csv,0.6358878346397127,0.0,0.36411216536028734,0,584798,1021295,0,0.0,0.0
2025-07-10T02:50:33.581880,CICIDS2018_standardized_5.csv,0.6545110923915239,0.0,0.34548890760847606,0,555731,1052804,0,0.0,0.0
2025-07-10T02:51:17.727422,CICIDS2018_standardized_6.csv,0.7833954076349846,0.6032451650889986,0.25929264314533434,266381,350378,1000906,20,0.4319045202421043,0.9999249252067373
2025-07-10T02:52:00.677413,CICIDS2018_standardized_7.csv,0.5166851782985196,0.0747843917737169,0.32771558576191273,31620,392308,804791,390083,0.0745881376082731,0.07498168142033611
2025-07-10T02:53:07.915351,CICIDS2018_standardized_8.csv,0.665670142720746,0.0014147676558929516,0.3343331013772239,382,539070,1073304,184,0.0007081260241875088,0.6749116607773852
2025-07-10T02:54:11.588498,CICIDS2018_standardized_9.csv,0.6159828314051923,0.41940419471654977,0.339943641403,223814,396651,770163,223016,0.36071978274358746,0.500892957053018
